Weir Name,Year,Obs Date,Obs Day (mm/dd),Weir Count Type,Species,Maturity,Count
Hugh Smith,2003,2003-09-30,09/30,Counted live,Coho,Adult,9
Hugh Smith,2003,2003-10-01,10/01,Counted live,Coho,Adult,4
Hugh Smith,2003,2003-10-02,10/02,Counted live,Coho,Adult,78
Hugh Smith,2003,2003-10-03,10/03,Counted live,Coho,Adult,2
Hugh Smith,2003,2003-10-05,10/05,Counted live,Coho,Adult,3
Hugh Smith,2003,2003-10-08,10/08,Counted live,Coho,Adult,1
Hugh Smith,2003,2003-10-10,10/10,Counted live,Coho,Adult,3
Hugh Smith,2003,2003-10-11,10/11,Counted live,Coho,Adult,2
Hugh Smith,2003,2003-10-12,10/12,Counted live,Coho,Adult,1
Hugh Smith,2003,2003-10-13,10/13,Counted live,Coho,Adult,1
Hugh Smith,2003,2003-10-15,10/15,Counted live,Coho,Adult,61
Hugh Smith,2003,2003-10-18,10/18,Counted live,Coho,Adult,1
Hugh Smith,2003,2003-10-21,10/21,Counted live,Coho,Adult,18
Hugh Smith,2003,2003-10-24,10/24,Counted live,Coho,Adult,1
Hugh Smith,2003,2003-10-30,10/30,Counted live,Coho,Adult,5
Hugh Smith,2003,2003-10-31,10/31,Counted live,Coho,Adult,5
Hugh Smith,2003,2003-11-01,11/01,Counted live,Coho,Adult,2
Hugh Smith,2003,2003-11-02,11/02,Counted live,Coho,Adult,75
Hugh Smith,2003,2003-11-03,11/03,Counted live,Coho,Adult,21
Hugh Smith,2003,2003-11-04,11/04,Counted live,Coho,Adult,2
Hugh Smith,2003,2003-11-05,11/05,Counted live,Coho,Adult,13
Hugh Smith,2003,2003-11-06,11/06,Counted live,Coho,Adult,23
Hugh Smith,2003,2003-11-07,11/07,Counted live,Coho,Adult,4
Hugh Smith,2003,2003-11-08,11/08,Counted live,Coho,Adult,30
Hugh Smith,2004,2004-08-05,08/05,Counted live,Coho,Adult,1
Hugh Smith,2004,2004-08-07,08/07,Counted live,Coho,Adult,1
Hugh Smith,2004,2004-08-12,08/12,Counted live,Coho,Adult,1
Hugh Smith,2004,2004-08-21,08/21,Counted live,Coho,Adult,2
Hugh Smith,2004,2004-08-22,08/22,Counted live,Coho,Adult,2
Hugh Smith,2004,2004-08-24,08/24,Counted live,Coho,Adult,2
Hugh Smith,2004,2004-08-25,08/25,Counted live,Coho,Adult,3
Hugh Smith,2004,2004-08-26,08/26,Counted live,Coho,Adult,3
Hugh Smith,2004,2004-08-27,08/27,Counted live,Coho,Adult,6
Hugh Smith,2004,2004-08-28,08/28,Counted live,Coho,Adult,5
Hugh Smith,2004,2004-08-29,08/29,Counted live,Coho,Adult,9
Hugh Smith,2004,2004-08-30,08/30,Counted live,Coho,Adult,11
Hugh Smith,2004,2004-08-31,08/31,Counted live,Coho,Adult,6
Hugh Smith,2004,2004-09-01,09/01,Counted live,Coho,Adult,17
Hugh Smith,2004,2004-09-02,09/02,Counted live,Coho,Adult,6
Hugh Smith,2004,2004-09-03,09/03,Counted live,Coho,Adult,22
Hugh Smith,2004,2004-09-04,09/04,Counted live,Coho,Adult,43
Hugh Smith,2004,2004-09-05,09/05,Counted live,Coho,Adult,25
Hugh Smith,2004,2004-09-06,09/06,Counted live,Coho,Adult,6
Hugh Smith,2004,2004-09-07,09/07,Counted live,Coho,Adult,14
Hugh Smith,2004,2004-09-08,09/08,Counted live,Coho,Adult,14
Hugh Smith,2004,2004-09-09,09/09,Counted live,Coho,Adult,11
Hugh Smith,2004,2004-09-10,09/10,Counted live,Coho,Adult,16
Hugh Smith,2004,2004-09-11,09/11,Counted live,Coho,Adult,9
Hugh Smith,2004,2004-09-12,09/12,Counted live,Coho,Adult,40
Hugh Smith,2004,2004-09-13,09/13,Counted live,Coho,Adult,50
Hugh Smith,2004,2004-09-14,09/14,Counted live,Coho,Adult,34
Hugh Smith,2004,2004-09-16,09/16,Counted live,Coho,Adult,19
Hugh Smith,2004,2004-09-17,09/17,Counted live,Coho,Adult,11
Hugh Smith,2004,2004-09-18,09/18,Counted live,Coho,Adult,96
Hugh Smith,2004,2004-09-19,09/19,Counted live,Coho,Adult,41
Hugh Smith,2004,2004-09-20,09/20,Counted live,Coho,Adult,9
Hugh Smith,2004,2004-09-21,09/21,Counted live,Coho,Adult,33
Hugh Smith,2004,2004-09-22,09/22,Counted live,Coho,Adult,23
Hugh Smith,2004,2004-09-23,09/23,Counted live,Coho,Adult,2
Hugh Smith,2004,2004-09-26,09/26,Counted live,Coho,Adult,6
Hugh Smith,2004,2004-09-27,09/27,Counted live,Coho,Adult,8
Hugh Smith,2004,2004-09-28,09/28,Counted live,Coho,Adult,2
Hugh Smith,2004,2004-09-29,09/29,Counted live,Coho,Adult,19
Hugh Smith,2004,2004-09-30,09/30,Counted live,Coho,Adult,79
Hugh Smith,2004,2004-10-01,10/01,Counted live,Coho,Adult,16
Hugh Smith,2004,2004-10-02,10/02,Counted live,Coho,Adult,11
Hugh Smith,2004,2004-10-04,10/04,Counted live,Coho,Adult,1
Hugh Smith,2004,2004-10-05,10/05,Counted live,Coho,Adult,1
Hugh Smith,2004,2004-10-06,10/06,Counted live,Coho,Adult,3
Hugh Smith,2004,2004-10-08,10/08,Counted live,Coho,Adult,1
Hugh Smith,2004,2004-10-10,10/10,Counted live,Coho,Adult,1
Hugh Smith,2004,2004-10-11,10/11,Counted live,Coho,Adult,1
Hugh Smith,2004,2004-10-15,10/15,Counted live,Coho,Adult,9
Hugh Smith,2004,2004-10-16,10/16,Counted live,Coho,Adult,4
Hugh Smith,2004,2004-10-18,10/18,Counted live,Coho,Adult,1
Hugh Smith,2004,2004-10-19,10/19,Counted live,Coho,Adult,25
Hugh Smith,2004,2004-10-20,10/20,Counted live,Coho,Adult,8
Hugh Smith,2004,2004-10-21,10/21,Counted live,Coho,Adult,31
Hugh Smith,2004,2004-10-23,10/23,Counted live,Coho,Adult,3
Hugh Smith,2004,2004-10-27,10/27,Counted live,Coho,Adult,2
Hugh Smith,2004,2004-10-29,10/29,Counted live,Coho,Adult,1
Hugh Smith,2005,2005-08-05,08/05,Counted live,Coho,Adult,1
Hugh Smith,2005,2005-08-09,08/09,Counted live,Coho,Adult,1
Hugh Smith,2005,2005-08-14,08/14,Counted live,Coho,Adult,3
Hugh Smith,2005,2005-08-18,08/18,Counted live,Coho,Adult,3
Hugh Smith,2005,2005-08-19,08/19,Counted live,Coho,Adult,3
Hugh Smith,2005,2005-08-20,08/20,Counted live,Coho,Adult,3
Hugh Smith,2005,2005-08-21,08/21,Counted live,Coho,Adult,11
Hugh Smith,2005,2005-08-22,08/22,Counted live,Coho,Adult,16
Hugh Smith,2005,2005-08-23,08/23,Counted live,Coho,Adult,23
Hugh Smith,2005,2005-08-24,08/24,Counted live,Coho,Adult,4
Hugh Smith,2005,2005-08-25,08/25,Counted live,Coho,Adult,26
Hugh Smith,2005,2005-08-26,08/26,Counted live,Coho,Adult,9
Hugh Smith,2005,2005-08-27,08/27,Counted live,Coho,Adult,11
Hugh Smith,2005,2005-08-28,08/28,Counted live,Coho,Adult,24
Hugh Smith,2005,2005-08-29,08/29,Counted live,Coho,Adult,27
Hugh Smith,2005,2005-08-30,08/30,Counted live,Coho,Adult,37
Hugh Smith,2005,2005-08-31,08/31,Counted live,Coho,Adult,21
Hugh Smith,2005,2005-09-01,09/01,Counted live,Coho,Adult,25
Hugh Smith,2005,2005-09-02,09/02,Counted live,Coho,Adult,23
Hugh Smith,2005,2005-09-03,09/03,Counted live,Coho,Adult,11
Hugh Smith,2005,2005-09-04,09/04,Counted live,Coho,Adult,33
Hugh Smith,2005,2005-09-05,09/05,Counted live,Coho,Adult,30
Hugh Smith,2005,2005-09-06,09/06,Counted live,Coho,Adult,50
Hugh Smith,2005,2005-09-07,09/07,Counted live,Coho,Adult,42
Hugh Smith,2005,2005-09-08,09/08,Counted live,Coho,Adult,14
Hugh Smith,2005,2005-09-09,09/09,Counted live,Coho,Adult,17
Hugh Smith,2005,2005-09-10,09/10,Counted live,Coho,Adult,7
Hugh Smith,2005,2005-09-11,09/11,Counted live,Coho,Adult,44
Hugh Smith,2005,2005-09-12,09/12,Counted live,Coho,Adult,45
Hugh Smith,2005,2005-09-13,09/13,Counted live,Coho,Adult,67
Hugh Smith,2005,2005-09-14,09/14,Counted live,Coho,Adult,38
Hugh Smith,2005,2005-09-16,09/16,Counted live,Coho,Adult,78
Hugh Smith,2005,2005-09-17,09/17,Counted live,Coho,Adult,41
Hugh Smith,2005,2005-09-18,09/18,Counted live,Coho,Adult,24
Hugh Smith,2005,2005-09-19,09/19,Counted live,Coho,Adult,23
Hugh Smith,2005,2005-09-20,09/20,Counted live,Coho,Adult,30
Hugh Smith,2005,2005-09-21,09/21,Counted live,Coho,Adult,38
Hugh Smith,2005,2005-09-22,09/22,Counted live,Coho,Adult,55
Hugh Smith,2005,2005-09-23,09/23,Counted live,Coho,Adult,23
Hugh Smith,2005,2005-09-24,09/24,Counted live,Coho,Adult,19
Hugh Smith,2005,2005-09-25,09/25,Counted live,Coho,Adult,23
Hugh Smith,2005,2005-09-26,09/26,Counted live,Coho,Adult,20
Hugh Smith,2005,2005-09-27,09/27,Counted live,Coho,Adult,26
Hugh Smith,2005,2005-09-28,09/28,Counted live,Coho,Adult,10
Hugh Smith,2005,2005-09-29,09/29,Counted live,Coho,Adult,31
Hugh Smith,2005,2005-09-30,09/30,Counted live,Coho,Adult,12
Hugh Smith,2005,2005-10-01,10/01,Counted live,Coho,Adult,8
Hugh Smith,2005,2005-10-02,10/02,Counted live,Coho,Adult,15
Hugh Smith,2005,2005-10-03,10/03,Counted live,Coho,Adult,41
Hugh Smith,2005,2005-10-04,10/04,Counted live,Coho,Adult,23
Hugh Smith,2005,2005-10-05,10/05,Counted live,Coho,Adult,77
Hugh Smith,2005,2005-10-06,10/06,Counted live,Coho,Adult,8
Hugh Smith,2005,2005-10-07,10/07,Counted live,Coho,Adult,3
Hugh Smith,2005,2005-10-08,10/08,Counted live,Coho,Adult,4
Hugh Smith,2005,2005-10-09,10/09,Counted live,Coho,Adult,5
Hugh Smith,2005,2005-10-10,10/10,Counted live,Coho,Adult,10
Hugh Smith,2005,2005-10-11,10/11,Counted live,Coho,Adult,4
Hugh Smith,2005,2005-10-13,10/13,Counted live,Coho,Adult,4
Hugh Smith,2005,2005-10-14,10/14,Counted live,Coho,Adult,46
Hugh Smith,2005,2005-10-15,10/15,Counted live,Coho,Adult,7
Hugh Smith,2005,2005-10-16,10/16,Counted live,Coho,Adult,12
Hugh Smith,2005,2005-10-17,10/17,Counted live,Coho,Adult,53
Hugh Smith,2005,2005-10-18,10/18,Counted live,Coho,Adult,2
Hugh Smith,2005,2005-10-19,10/19,Counted live,Coho,Adult,12
Hugh Smith,2005,2005-10-20,10/20,Counted live,Coho,Adult,3
Hugh Smith,2005,2005-10-21,10/21,Counted live,Coho,Adult,6
Hugh Smith,2005,2005-10-22,10/22,Counted live,Coho,Adult,35
Hugh Smith,2005,2005-10-23,10/23,Counted live,Coho,Adult,9
Hugh Smith,2005,2005-10-24,10/24,Counted live,Coho,Adult,5
Hugh Smith,2005,2005-10-27,10/27,Counted live,Coho,Adult,28
Hugh Smith,2005,2005-10-28,10/28,Counted live,Coho,Adult,11
Hugh Smith,2005,2005-10-29,10/29,Counted live,Coho,Adult,1
Hugh Smith,2005,2005-10-31,10/31,Counted live,Coho,Adult,7
Hugh Smith,2005,2005-11-01,11/01,Counted live,Coho,Adult,23
Hugh Smith,2005,2005-11-02,11/02,Counted live,Coho,Adult,7
Hugh Smith,2005,2005-11-03,11/03,Counted live,Coho,Adult,2
Hugh Smith,2005,2005-11-04,11/04,Counted live,Coho,Adult,2
Hugh Smith,2005,2005-11-05,11/05,Counted live,Coho,Adult,25
Hugh Smith,2006,2006-07-22,07/22,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-08-02,08/02,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-08-04,08/04,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-08-07,08/07,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-08-09,08/09,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-08-10,08/10,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-08-13,08/13,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-08-14,08/14,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-08-15,08/15,Counted live,Coho,Adult,6
Hugh Smith,2006,2006-08-17,08/17,Counted live,Coho,Adult,11
Hugh Smith,2006,2006-08-18,08/18,Counted live,Coho,Adult,3
Hugh Smith,2006,2006-08-20,08/20,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-08-21,08/21,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-08-23,08/23,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-08-24,08/24,Counted live,Coho,Adult,7
Hugh Smith,2006,2006-08-25,08/25,Counted live,Coho,Adult,6
Hugh Smith,2006,2006-08-28,08/28,Counted live,Coho,Adult,54
Hugh Smith,2006,2006-08-29,08/29,Counted live,Coho,Adult,12
Hugh Smith,2006,2006-08-30,08/30,Counted live,Coho,Adult,6
Hugh Smith,2006,2006-08-31,08/31,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-09-01,09/01,Counted live,Coho,Adult,9
Hugh Smith,2006,2006-09-03,09/03,Counted live,Coho,Adult,8
Hugh Smith,2006,2006-09-04,09/04,Counted live,Coho,Adult,9
Hugh Smith,2006,2006-09-05,09/05,Counted live,Coho,Adult,27
Hugh Smith,2006,2006-09-06,09/06,Counted live,Coho,Adult,31
Hugh Smith,2006,2006-09-07,09/07,Counted live,Coho,Adult,14
Hugh Smith,2006,2006-09-08,09/08,Counted live,Coho,Adult,10
Hugh Smith,2006,2006-09-09,09/09,Counted live,Coho,Adult,11
Hugh Smith,2006,2006-09-10,09/10,Counted live,Coho,Adult,13
Hugh Smith,2006,2006-09-11,09/11,Counted live,Coho,Adult,14
Hugh Smith,2006,2006-09-12,09/12,Counted live,Coho,Adult,5
Hugh Smith,2006,2006-09-13,09/13,Counted live,Coho,Adult,14
Hugh Smith,2006,2006-09-14,09/14,Counted live,Coho,Adult,11
Hugh Smith,2006,2006-09-15,09/15,Counted live,Coho,Adult,21
Hugh Smith,2006,2006-09-16,09/16,Counted live,Coho,Adult,20
Hugh Smith,2006,2006-09-17,09/17,Counted live,Coho,Adult,22
Hugh Smith,2006,2006-09-18,09/18,Counted live,Coho,Adult,18
Hugh Smith,2006,2006-09-19,09/19,Counted live,Coho,Adult,17
Hugh Smith,2006,2006-09-20,09/20,Counted live,Coho,Adult,60
Hugh Smith,2006,2006-09-21,09/21,Counted live,Coho,Adult,24
Hugh Smith,2006,2006-09-22,09/22,Counted live,Coho,Adult,8
Hugh Smith,2006,2006-09-23,09/23,Counted live,Coho,Adult,11
Hugh Smith,2006,2006-09-24,09/24,Counted live,Coho,Adult,9
Hugh Smith,2006,2006-09-25,09/25,Counted live,Coho,Adult,8
Hugh Smith,2006,2006-09-26,09/26,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-09-27,09/27,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-09-28,09/28,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-09-29,09/29,Counted live,Coho,Adult,7
Hugh Smith,2006,2006-09-30,09/30,Counted live,Coho,Adult,8
Hugh Smith,2006,2006-10-02,10/02,Counted live,Coho,Adult,5
Hugh Smith,2006,2006-10-03,10/03,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-10-04,10/04,Counted live,Coho,Adult,26
Hugh Smith,2006,2006-10-05,10/05,Counted live,Coho,Adult,26
Hugh Smith,2006,2006-10-06,10/06,Counted live,Coho,Adult,11
Hugh Smith,2006,2006-10-07,10/07,Counted live,Coho,Adult,19
Hugh Smith,2006,2006-10-08,10/08,Counted live,Coho,Adult,40
Hugh Smith,2006,2006-10-09,10/09,Counted live,Coho,Adult,9
Hugh Smith,2006,2006-10-10,10/10,Counted live,Coho,Adult,5
Hugh Smith,2006,2006-10-11,10/11,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-10-12,10/12,Counted live,Coho,Adult,45
Hugh Smith,2006,2006-10-13,10/13,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-10-14,10/14,Counted live,Coho,Adult,8
Hugh Smith,2006,2006-10-15,10/15,Counted live,Coho,Adult,4
Hugh Smith,2006,2006-10-16,10/16,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-10-17,10/17,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-10-18,10/18,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-10-19,10/19,Counted live,Coho,Adult,18
Hugh Smith,2006,2006-10-20,10/20,Counted live,Coho,Adult,5
Hugh Smith,2006,2006-10-22,10/22,Counted live,Coho,Adult,8
Hugh Smith,2006,2006-10-26,10/26,Counted live,Coho,Adult,3
Hugh Smith,2006,2006-10-27,10/27,Counted live,Coho,Adult,5
Hugh Smith,2006,2006-10-28,10/28,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-10-29,10/29,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-10-30,10/30,Counted live,Coho,Adult,1
Hugh Smith,2006,2006-10-31,10/31,Counted live,Coho,Adult,77
Hugh Smith,2006,2006-11-01,11/01,Counted live,Coho,Adult,10
Hugh Smith,2006,2006-11-02,11/02,Counted live,Coho,Adult,8
Hugh Smith,2006,2006-11-03,11/03,Counted live,Coho,Adult,2
Hugh Smith,2006,2006-11-04,11/04,Counted live,Coho,Adult,5
Hugh Smith,2006,2006-11-05,11/05,Counted live,Coho,Adult,1
Hugh Smith,2007,2007-07-31,07/31,Counted live,Coho,Adult,1
Hugh Smith,2007,2007-08-01,08/01,Counted live,Coho,Adult,1
Hugh Smith,2007,2007-08-02,08/02,Counted live,Coho,Adult,2
Hugh Smith,2007,2007-08-03,08/03,Counted live,Coho,Adult,2
Hugh Smith,2007,2007-08-09,08/09,Counted live,Coho,Adult,1
Hugh Smith,2007,2007-08-12,08/12,Counted live,Coho,Adult,1
Hugh Smith,2007,2007-08-13,08/13,Counted live,Coho,Adult,2
Hugh Smith,2007,2007-08-14,08/14,Counted live,Coho,Adult,2
Hugh Smith,2007,2007-08-16,08/16,Counted live,Coho,Adult,1
Hugh Smith,2007,2007-08-17,08/17,Counted live,Coho,Adult,2
Hugh Smith,2007,2007-08-18,08/18,Counted live,Coho,Adult,1
Hugh Smith,2007,2007-08-19,08/19,Counted live,Coho,Adult,6
Hugh Smith,2007,2007-08-20,08/20,Counted live,Coho,Adult,2
Hugh Smith,2007,2007-08-21,08/21,Counted live,Coho,Adult,14
Hugh Smith,2007,2007-08-22,08/22,Counted live,Coho,Adult,2
Hugh Smith,2007,2007-08-23,08/23,Counted live,Coho,Adult,6
Hugh Smith,2007,2007-08-24,08/24,Counted live,Coho,Adult,3
Hugh Smith,2007,2007-08-25,08/25,Counted live,Coho,Adult,1
Hugh Smith,2007,2007-08-26,08/26,Counted live,Coho,Adult,21
Hugh Smith,2007,2007-08-27,08/27,Counted live,Coho,Adult,11
Hugh Smith,2007,2007-08-28,08/28,Counted live,Coho,Adult,12
Hugh Smith,2007,2007-09-05,09/05,Counted live,Coho,Adult,30
Hugh Smith,2007,2007-09-06,09/06,Counted live,Coho,Adult,17
Hugh Smith,2007,2007-09-07,09/07,Counted live,Coho,Adult,31
Hugh Smith,2007,2007-09-08,09/08,Counted live,Coho,Adult,100
Hugh Smith,2007,2007-09-09,09/09,Counted live,Coho,Adult,54
Hugh Smith,2007,2007-09-10,09/10,Counted live,Coho,Adult,55
Hugh Smith,2007,2007-09-11,09/11,Counted live,Coho,Adult,48
Hugh Smith,2007,2007-09-12,09/12,Counted live,Coho,Adult,38
Hugh Smith,2007,2007-09-13,09/13,Counted live,Coho,Adult,43
Hugh Smith,2007,2007-09-14,09/14,Counted live,Coho,Adult,38
Hugh Smith,2007,2007-09-15,09/15,Counted live,Coho,Adult,34
Hugh Smith,2007,2007-09-16,09/16,Counted live,Coho,Adult,18
Hugh Smith,2007,2007-09-17,09/17,Counted live,Coho,Adult,11
Hugh Smith,2007,2007-09-18,09/18,Counted live,Coho,Adult,18
Hugh Smith,2007,2007-09-19,09/19,Counted live,Coho,Adult,9
Hugh Smith,2007,2007-09-20,09/20,Counted live,Coho,Adult,7
Hugh Smith,2007,2007-09-21,09/21,Counted live,Coho,Adult,25
Hugh Smith,2007,2007-09-22,09/22,Counted live,Coho,Adult,10
Hugh Smith,2007,2007-09-23,09/23,Counted live,Coho,Adult,3
Hugh Smith,2007,2007-09-24,09/24,Counted live,Coho,Adult,10
Hugh Smith,2007,2007-09-25,09/25,Counted live,Coho,Adult,6
Hugh Smith,2007,2007-09-26,09/26,Counted live,Coho,Adult,8
Hugh Smith,2007,2007-09-27,09/27,Counted live,Coho,Adult,12
Hugh Smith,2007,2007-09-28,09/28,Counted live,Coho,Adult,10
Hugh Smith,2007,2007-09-29,09/29,Counted live,Coho,Adult,10
Hugh Smith,2007,2007-09-30,09/30,Counted live,Coho,Adult,8
Hugh Smith,2007,2007-10-01,10/01,Counted live,Coho,Adult,12
Hugh Smith,2007,2007-10-02,10/02,Counted live,Coho,Adult,2
Hugh Smith,2007,2007-10-03,10/03,Counted live,Coho,Adult,4
Hugh Smith,2007,2007-10-04,10/04,Counted live,Coho,Adult,5
Hugh Smith,2007,2007-10-05,10/05,Counted live,Coho,Adult,6
Hugh Smith,2007,2007-10-08,10/08,Counted live,Coho,Adult,10
Hugh Smith,2007,2007-10-09,10/09,Counted live,Coho,Adult,10
Hugh Smith,2007,2007-10-10,10/10,Counted live,Coho,Adult,3
Hugh Smith,2007,2007-10-11,10/11,Counted live,Coho,Adult,18
Hugh Smith,2007,2007-10-12,10/12,Counted live,Coho,Adult,5
Hugh Smith,2007,2007-10-16,10/16,Counted live,Coho,Adult,7
Hugh Smith,2007,2007-10-17,10/17,Counted live,Coho,Adult,6
Hugh Smith,2007,2007-10-18,10/18,Counted live,Coho,Adult,11
Hugh Smith,2007,2007-10-19,10/19,Counted live,Coho,Adult,12
Hugh Smith,2007,2007-10-20,10/20,Counted live,Coho,Adult,5
Hugh Smith,2007,2007-10-21,10/21,Counted live,Coho,Adult,144
Hugh Smith,2007,2007-10-22,10/22,Counted live,Coho,Adult,3
Hugh Smith,2007,2007-10-23,10/23,Counted live,Coho,Adult,1
Hugh Smith,2007,2007-10-25,10/25,Counted live,Coho,Adult,1
Hugh Smith,2007,2007-10-26,10/26,Counted live,Coho,Adult,2
Hugh Smith,2007,2007-10-27,10/27,Counted live,Coho,Adult,4
Hugh Smith,2007,2007-10-28,10/28,Counted live,Coho,Adult,2
Hugh Smith,2007,2007-10-29,10/29,Counted live,Coho,Adult,9
Hugh Smith,2007,2007-10-30,10/30,Counted live,Coho,Adult,3
Hugh Smith,2007,2007-11-01,11/01,Counted live,Coho,Adult,20
Hugh Smith,2007,2007-11-02,11/02,Counted live,Coho,Adult,7
Hugh Smith,2007,2007-11-03,11/03,Counted live,Coho,Adult,3
Hugh Smith,2007,2007-11-04,11/04,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-07-07,07/07,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-07-14,07/14,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-07-15,07/15,Counted live,Coho,Adult,3
Hugh Smith,2008,2008-07-18,07/18,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-07-26,07/26,Counted live,Coho,Adult,14
Hugh Smith,2008,2008-07-27,07/27,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-07-28,07/28,Counted live,Coho,Adult,5
Hugh Smith,2008,2008-07-29,07/29,Counted live,Coho,Adult,3
Hugh Smith,2008,2008-07-30,07/30,Counted live,Coho,Adult,4
Hugh Smith,2008,2008-07-31,07/31,Counted live,Coho,Adult,2
Hugh Smith,2008,2008-08-01,08/01,Counted live,Coho,Adult,3
Hugh Smith,2008,2008-08-02,08/02,Counted live,Coho,Adult,5
Hugh Smith,2008,2008-08-03,08/03,Counted live,Coho,Adult,5
Hugh Smith,2008,2008-08-05,08/05,Counted live,Coho,Adult,3
Hugh Smith,2008,2008-08-06,08/06,Counted live,Coho,Adult,2
Hugh Smith,2008,2008-08-07,08/07,Counted live,Coho,Adult,2
Hugh Smith,2008,2008-08-08,08/08,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-08-09,08/09,Counted live,Coho,Adult,2
Hugh Smith,2008,2008-08-10,08/10,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-08-13,08/13,Counted live,Coho,Adult,22
Hugh Smith,2008,2008-08-14,08/14,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-08-15,08/15,Counted live,Coho,Adult,20
Hugh Smith,2008,2008-08-16,08/16,Counted live,Coho,Adult,7
Hugh Smith,2008,2008-08-17,08/17,Counted live,Coho,Adult,27
Hugh Smith,2008,2008-08-18,08/18,Counted live,Coho,Adult,61
Hugh Smith,2008,2008-08-19,08/19,Counted live,Coho,Adult,63
Hugh Smith,2008,2008-08-20,08/20,Counted live,Coho,Adult,63
Hugh Smith,2008,2008-08-21,08/21,Counted live,Coho,Adult,15
Hugh Smith,2008,2008-08-22,08/22,Counted live,Coho,Adult,18
Hugh Smith,2008,2008-08-23,08/23,Counted live,Coho,Adult,13
Hugh Smith,2008,2008-08-24,08/24,Counted live,Coho,Adult,12
Hugh Smith,2008,2008-08-25,08/25,Counted live,Coho,Adult,32
Hugh Smith,2008,2008-08-26,08/26,Counted live,Coho,Adult,16
Hugh Smith,2008,2008-08-27,08/27,Counted live,Coho,Adult,16
Hugh Smith,2008,2008-08-28,08/28,Counted live,Coho,Adult,19
Hugh Smith,2008,2008-08-29,08/29,Counted live,Coho,Adult,36
Hugh Smith,2008,2008-08-30,08/30,Counted live,Coho,Adult,45
Hugh Smith,2008,2008-08-31,08/31,Counted live,Coho,Adult,83
Hugh Smith,2008,2008-09-01,09/01,Counted live,Coho,Adult,102
Hugh Smith,2008,2008-09-02,09/02,Counted live,Coho,Adult,62
Hugh Smith,2008,2008-09-03,09/03,Counted live,Coho,Adult,59
Hugh Smith,2008,2008-09-04,09/04,Counted live,Coho,Adult,57
Hugh Smith,2008,2008-09-05,09/05,Counted live,Coho,Adult,37
Hugh Smith,2008,2008-09-06,09/06,Counted live,Coho,Adult,21
Hugh Smith,2008,2008-09-07,09/07,Counted live,Coho,Adult,5
Hugh Smith,2008,2008-09-08,09/08,Counted live,Coho,Adult,24
Hugh Smith,2008,2008-09-09,09/09,Counted live,Coho,Adult,10
Hugh Smith,2008,2008-09-10,09/10,Counted live,Coho,Adult,35
Hugh Smith,2008,2008-09-11,09/11,Counted live,Coho,Adult,35
Hugh Smith,2008,2008-09-12,09/12,Counted live,Coho,Adult,17
Hugh Smith,2008,2008-09-13,09/13,Counted live,Coho,Adult,35
Hugh Smith,2008,2008-09-14,09/14,Counted live,Coho,Adult,21
Hugh Smith,2008,2008-09-15,09/15,Counted live,Coho,Adult,10
Hugh Smith,2008,2008-09-16,09/16,Counted live,Coho,Adult,13
Hugh Smith,2008,2008-09-17,09/17,Counted live,Coho,Adult,71
Hugh Smith,2008,2008-09-18,09/18,Counted live,Coho,Adult,24
Hugh Smith,2008,2008-09-19,09/19,Counted live,Coho,Adult,11
Hugh Smith,2008,2008-09-20,09/20,Counted live,Coho,Adult,11
Hugh Smith,2008,2008-09-21,09/21,Counted live,Coho,Adult,13
Hugh Smith,2008,2008-09-22,09/22,Counted live,Coho,Adult,11
Hugh Smith,2008,2008-09-23,09/23,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-09-24,09/24,Counted live,Coho,Adult,4
Hugh Smith,2008,2008-09-25,09/25,Counted live,Coho,Adult,3
